Time,Time Code,Country Name,Country Code,Control of Corruption: Estimate [CC.EST],Government Effectiveness: Estimate [GE.EST],Political Stability and Absence of Violence/Terrorism: Estimate [PV.EST],Rule of Law: Estimate [RL.EST],Voice and Accountability: Estimate [VA.EST]
2007,YR2007,West Bank and Gaza,PSE,-0.116835959255695,-1.10659205913544,-1.87161386013031,-0.625909268856049,-0.677934110164642
2007,YR2007,"Yemen, Rep.",YEM,-0.793472647666931,-0.886139214038849,-1.59425187110901,-0.969070315361023,-1.11243689060211
2007,YR2007,Zambia,ZMB,-0.398109436035156,-0.746833682060242,0.363629281520844,-0.529506206512451,-0.206985205411911
2007,YR2007,Zimbabwe,ZWE,-1.40475797653198,-1.2986204624176,-1.1103447675705,-1.80864059925079,-1.57152092456818
2008,YR2008,France,FRA,1.39503479003906,1.57403433322906,0.543759167194366,1.49627375602722,1.30479431152344
2008,YR2008,Afghanistan,AFG,-1.67209553718567,-1.52779507637024,-2.69136095046997,-1.90330755710602,-1.16890180110931
2008,YR2008,Albania,ALB,-0.605212390422821,-0.367063492536545,-0.0305009130388498,-0.600079298019409,0.174939081072807
2008,YR2008,Algeria,DZA,-0.633444845676422,-0.603184521198273,-1.09584629535675,-0.767772257328033,-0.979712247848511
2008,YR2008,American Samoa,ASM,0.317555278539658,0.498479098081589,0.984463036060333,1.11797952651978,0.967198193073273
2008,YR2008,Andorra,AND,1.27677536010742,1.52840650081635,1.33847212791443,1.1863876581192,1.32532179355621
2008,YR2008,Angola,AGO,-1.30876457691193,-1.06138837337494,-0.361787378787994,-1.37856388092041,-1.11934685707092
2008,YR2008,Anguilla,AIA,1.27677536010742,1.52840650081635,1.11250960826874,1.65948581695557,0.967198193073273
2008,YR2008,Antigua and Barbuda,ATG,1.27677536010742,0.498479098081589,0.81389182806015,0.937939405441284,0.573908567428589
2008,YR2008,Argentina,ARG,-0.434875011444092,-0.123509347438812,-0.0877556875348091,-0.699731647968292,0.358895927667618
2008,YR2008,Armenia,ARM,-0.712412357330322,-0.177952587604523,-0.00685302773490548,-0.337751358747482,-0.857629656791687
2008,YR2008,Aruba,ABW,1.27677536010742,1.27092468738556,1.3163959980011,0.847226142883301,0.967198193073273
2008,YR2008,Australia,AUS,2.0273425579071,1.78476786613464,0.954700112342834,1.75908350944519,1.36807608604431
2008,YR2008,Austria,AUT,1.8287581205368,1.77165818214417,1.33927059173584,1.91069889068604,1.35846436023712
2008,YR2008,Azerbaijan,AZE,-1.15665423870087,-0.785877287387848,-0.330349981784821,-0.836160480976105,-1.32513201236725
2008,YR2008,"Bahamas, The",BHS,1.33007168769836,1.1413848400116,0.774532914161682,1.18566608428955,1.12191426753998
2008,YR2008,Bahrain,BHR,0.181815281510353,0.357916176319122,-0.237366229295731,0.52541184425354,-0.868917524814606
2008,YR2008,Bangladesh,BGD,-1.0467883348465,-0.738396406173706,-1.50833129882813,-0.752373576164246,-0.442116975784302
2008,YR2008,Barbados,BRB,1.35860872268677,1.5633772611618,1.06835830211639,1.29860198497772,0.946911215782166
2008,YR2008,Belarus,BLR,-0.559036314487457,-1.16596508026123,0.521403908729553,-1.06889009475708,-1.59331786632538
2008,YR2008,Belgium,BEL,1.36263751983643,1.38118207454681,0.620571196079254,1.33520579338074,1.32498848438263
2008,YR2008,Belize,BLZ,-0.302956253290176,-0.313582986593246,0.190071985125542,-0.133091673254967,0.646870255470276
2008,YR2008,Benin,BEN,-0.514077365398407,-0.492893785238266,0.376421362161636,-0.530703067779541,0.344647467136383
2008,YR2008,Bermuda,BMU,1.27677536010742,1.01344287395477,0.795972287654877,0.847226142883301,0.967198193073273
2008,YR2008,Bhutan,BTN,0.912390053272247,0.329717963933945,0.720669388771057,0.421698182821274,-0.505405187606812
2008,YR2008,Bolivia,BOL,-0.528391659259796,-0.629991829395294,-0.696565806865692,-0.978549301624298,0.0029617075342685
2008,YR2008,Bosnia and Herzegovina,BIH,-0.360781222581863,-0.604502141475677,-0.539653778076172,-0.407430082559586,0.0151520045474172
2008,YR2008,Botswana,BWA,1.02252972126007,0.51762855052948,1.03310561180115,0.610460937023163,0.51350462436676
2008,YR2008,Brazil,BRA,0.00343736819922924,-0.148200899362564,-0.313424706459045,-0.288044780492783,0.5689857006073
2008,YR2008,Brunei Darussalam,BRN,0.482722252607346,0.880708277225494,1.12561905384064,0.457919597625732,-1.01813435554504
2008,YR2008,Bulgaria,BGR,-0.274787336587906,-0.172577276825905,0.369860708713531,-0.121088020503521,0.57797634601593
2008,YR2008,Burkina Faso,BFA,-0.30901512503624,-0.530283987522125,0.118724599480629,-0.344681531190872,-0.283480763435364
2008,YR2008,Burundi,BDI,-1.08823239803314,-1.13556611537933,-1.63649833202362,-1.03810000419617,-0.685290634632111
2008,YR2008,Cabo Verde,CPV,0.900168597698212,-0.0291452296078205,0.81338632106781,0.571345150470734,0.937762975692749
2008,YR2008,Cambodia,KHM,-1.24171054363251,-1.00112020969391,-0.298690915107727,-1.1556795835495,-0.971139132976532
2008,YR2008,Cameroon,CMR,-1.03422832489014,-0.828287124633789,-0.552110910415649,-1.10583662986755,-1.06779563426971
2008,YR2008,Canada,CAN,1.98772144317627,1.78248238563538,1.0413726568222,1.79639303684235,1.40752851963043
2008,YR2008,Cayman Islands,CYM,0.797165334224701,1.27092468738556,1.11250960826874,1.11797952651978,0.746175408363342
2008,YR2008,Central African Republic,CAF,-1.13727676868439,-1.37209057807922,-1.84381413459778,-1.43187046051025,-0.988077700138092
2008,YR2008,Chad,TCD,-1.53418946266174,-1.55422186851501,-1.96519660949707,-1.62577319145203,-1.44590663909912
2008,YR2008,Chile,CHL,1.31798684597015,1.06214225292206,0.431912958621979,1.21035730838776,1.01350831985474
2008,YR2008,China,CHN,-0.526307642459869,0.165779024362564,-0.49308842420578,-0.479174673557281,-1.69949722290039
2008,YR2008,Colombia,COL,-0.261542618274689,-0.0256232153624296,-1.85346233844757,-0.381235986948013,-0.165922626852989
2008,YR2008,Comoros,COM,-0.77248740196228,-1.75261247158051,-1.10721170902252,-1.06991398334503,-0.287370532751083
2008,YR2008,"Congo, Dem. Rep.",COD,-1.26119422912598,-1.6403796672821,-2.00307631492615,-1.57367646694183,-1.38789105415344
2008,YR2008,"Congo, Rep.",COG,-1.19324886798859,-1.22405958175659,-0.721322357654572,-1.19344258308411,-1.15545642375946
2008,YR2008,Cook Islands,COK,..,..,..,..,..
2008,YR2008,Costa Rica,CRI,0.493208974599838,0.270571917295456,0.359765231609344,0.453689336776733,0.96675968170166
2008,YR2008,Cote d'Ivoire,CIV,-1.11905133724213,-1.252720952034,-1.80406737327576,-1.43818151950836,-1.167560338974
2008,YR2008,Croatia,HRV,-0.050504669547081,0.572743833065033,0.573651909828186,0.0250067282468081,0.467806965112686
2008,YR2008,Cuba,CUB,0.262841045856476,-0.358942687511444,0.524226605892181,-0.827655673027039,-1.80063891410828
2008,YR2008,Cyprus,CYP,1.19312751293182,1.5237752199173,0.639003932476044,1.20663857460022,1.08403408527374
2008,YR2008,Czechia,CZE,0.343739986419678,0.951468646526337,1.04987955093384,0.900237202644348,1.03275871276855
2008,YR2008,Denmark,DNK,2.37640881538391,2.2413592338562,1.06538677215576,1.95405626296997,1.53830599784851
2008,YR2008,Djibouti,DJI,-0.303243905305862,-0.917434334754944,0.268389225006104,-0.656676888465881,-1.19674217700958
2008,YR2008,Dominica,DMA,0.791117250919342,0.629704236984253,0.911906003952026,0.693388700485229,1.03441321849823
2008,YR2008,Dominican Republic,DOM,-0.752358675003052,-0.635512411594391,-0.0380077101290226,-0.682735621929169,0.164732426404953
2008,YR2008,Ecuador,ECU,-0.654705822467804,-0.854377806186676,-0.728682398796082,-1.10530638694763,-0.222304701805115
2008,YR2008,"Egypt, Arab Rep.",EGY,-0.765909254550934,-0.380703538656235,-0.510431706905365,-0.129783600568771,-1.21223938465118
2008,YR2008,El Salvador,SLV,-0.411013573408127,-0.211958438158035,0.0393931120634079,-0.694341421127319,0.112083874642849
2008,YR2008,Equatorial Guinea,GNQ,-1.19891607761383,-1.26265788078308,0.20754437148571,-0.871392250061035,-1.89406704902649
2008,YR2008,Eritrea,ERI,-0.358149886131287,-1.33856463432312,-0.710803747177124,-1.30845546722412,-2.15996932983398
2008,YR2008,Estonia,EST,0.952435076236725,1.15763688087463,0.571973562240601,1.15543973445892,1.09165287017822
2008,YR2008,Eswatini,SWZ,0.0363581813871861,-0.467783868312836,-0.0773959755897522,-0.531721472740173,-1.31965696811676
2008,YR2008,Ethiopia,ETH,-0.666399776935577,-0.450209558010101,-1.73212063312531,-0.706700682640076,-1.30721271038055
2008,YR2008,Fiji,FJI,0.0983418449759483,-1.04641199111938,-0.0669486746191978,-0.574613034725189,-0.70470142364502
2008,YR2008,Finland,FIN,2.32084584236145,2.04124021530151,1.44586837291718,1.91038119792938,1.46308124065399
2008,YR2008,French Guiana,GUF,0.797165334224701,0.755960941314697,0.071662425994873,0.576472938060761,0.304129630327225
2008,YR2008,Gabon,GAB,-1.16565454006195,-0.900729417800903,0.261874705553055,-0.624440610408783,-0.845180630683899
2008,YR2008,"Gambia, The",GMB,-0.714707136154175,-0.769183158874512,0.0651512742042542,-0.425357460975647,-0.865504682064056
2008,YR2008,Georgia,GEO,-0.102076381444931,0.305029034614563,-0.91967511177063,-0.262944459915161,-0.256853848695755
2008,YR2008,Germany,DEU,1.74589586257935,1.51405537128448,0.943830788135529,1.73402619361877,1.33677780628204
2008,YR2008,Ghana,GHA,-0.0774584859609604,-0.0305091328918934,-0.0295159611850977,-0.0623820126056671,0.431884378194809
2008,YR2008,Greece,GRC,0.126674965023994,0.577969372272491,0.267854154109955,0.853603005409241,0.928211510181427
2008,YR2008,Greenland,GRL,..,..,..,..,..
2008,YR2008,Grenada,GRD,0.375134289264679,0.238701924681664,0.387722581624985,0.127722352743149,0.820473313331604
2008,YR2008,Guam,GUM,0.797165334224701,0.240997225046158,0.441606163978577,1.11797952651978,0.967198193073273
2008,YR2008,Guatemala,GTM,-0.666637182235718,-0.647270858287811,-0.713971555233002,-1.12228560447693,-0.201825633645058
2008,YR2008,Guinea,GIN,-1.21101438999176,-1.183345079422,-2.09733891487122,-1.54027628898621,-1.42630350589752
2008,YR2008,Guinea-Bissau,GNB,-1.2003960609436,-1.0642728805542,-0.709455966949463,-1.40603303909302,-0.715373158454895
2008,YR2008,Guyana,GUY,-0.556314647197723,-0.177931427955627,-0.633931934833527,-0.580651640892029,0.112154990434647
2008,YR2008,Haiti,HTI,-1.21558952331543,-1.30567097663879,-1.38310325145721,-1.285773396492,-0.587012767791748
2008,YR2008,Honduras,HND,-0.915665328502655,-0.622831583023071,-0.527115523815155,-0.971363067626953,-0.294657081365585
2008,YR2008,"Hong Kong SAR, China",HKG,1.88683724403381,1.84699952602386,1.13101947307587,1.47821688652039,0.447788029909134
2008,YR2008,Hungary,HUN,0.434097021818161,0.695977866649628,0.750263869762421,0.913386523723602,0.965708434581757
2008,YR2008,Iceland,ISL,2.32725143432617,1.82254898548126,1.21502387523651,1.8531905412674,1.4256500005722
2008,YR2008,India,IND,-0.33909797668457,-0.00973291415721178,-1.10970735549927,0.0958504602313042,0.462193101644516
2008,YR2008,Indonesia,IDN,-0.639086067676544,-0.262719124555588,-1.05679154396057,-0.673782587051392,-0.0112615153193474
2008,YR2008,"Iran, Islamic Rep.",IRN,-0.755060851573944,-0.682821750640869,-0.939874708652496,-0.97846394777298,-1.56973898410797
2008,YR2008,Iraq,IRQ,-1.46223545074463,-1.2360702753067,-2.46689653396606,-1.76817429065704,-1.10468685626984
2008,YR2008,Ireland,IRL,1.73599350452423,1.49149310588837,1.18687438964844,1.70412838459015,1.42259049415588
2008,YR2008,Israel,ISR,0.884931147098541,1.32564425468445,-1.32310199737549,0.837563395500183,0.723265171051025
2008,YR2008,Italy,ITA,0.262665063142776,0.272778868675232,0.547544240951538,0.447921454906464,1.03202378749847
2008,YR2008,Jamaica,JAM,-0.336699634790421,0.314200758934021,-0.307299733161926,-0.297387421131134,0.579975128173828
2008,YR2008,Japan,JPN,1.32388854026794,1.45174884796143,0.894625246524811,1.30866920948029,0.948859214782715
2008,YR2008,"Jersey, Channel Islands",JEY,..,..,..,..,..
2008,YR2008,Jordan,JOR,0.380167007446289,0.228571236133575,-0.370714008808136,0.397879958152771,-0.737368822097778
2008,YR2008,Kazakhstan,KAZ,-0.980641484260559,-0.524131655693054,0.626638472080231,-0.926385998725891,-1.09226036071777
2008,YR2008,Kenya,KEN,-1.06836628913879,-0.624475121498108,-1.39361536502838,-0.999996304512024,-0.282543808221817
2008,YR2008,Kiribati,KIR,0.0412433929741383,-0.69921886920929,1.33847212791443,0.399890422821045,0.748063683509827
2008,YR2008,"Korea, Dem. People's Rep.",PRK,-1.51846635341644,-2.02107429504395,0.524418473243713,-1.23535180091858,-2.22634243965149
2008,YR2008,"Korea, Rep.",KOR,0.425825089216232,0.994486927986145,0.420968681573868,0.860504567623138,0.657143592834473
2008,YR2008,Kosovo,XKX,-0.648774087429047,-0.239731281995773,1.01208281517029,-0.627310276031494,-0.313796252012253
2008,YR2008,Kuwait,KWT,0.412061005830765,-0.0328413285315037,0.501767992973328,0.580513060092926,-0.54338139295578
2008,YR2008,Kyrgyz Republic,KGZ,-1.23223948478699,-0.79922616481781,-0.567302405834198,-1.38291394710541,-1.09176480770111
2008,YR2008,Lao PDR,LAO,-1.20606291294098,-0.892137885093689,0.01727613247931,-0.874180316925049,-1.70953750610352
2008,YR2008,Latvia,LVA,0.230154260993004,0.521047174930573,0.203508123755455,0.777326226234436,0.780786275863647
2008,YR2008,Lebanon,LBN,-0.858251392841339,-0.323701977729797,-1.87660884857178,-0.606169164180756,-0.422118216753006
2008,YR2008,Lesotho,LSO,0.0618668384850025,-0.463723570108414,-0.20475609600544,-0.246367320418358,-0.066223256289959
2008,YR2008,Liberia,LBR,-0.791121184825897,-1.21804714202881,-1.28312230110168,-1.10597169399261,-0.184938192367554
2008,YR2008,Libya,LBY,-0.975061655044556,-1.13178610801697,0.808881163597107,-0.823480367660522,-1.94149112701416
2008,YR2008,Liechtenstein,LIE,1.17518770694733,1.78588843345642,1.33847212791443,1.42050349712372,1.3171306848526
2008,YR2008,Lithuania,LTU,0.112552218139172,0.561739921569824,0.746765077114105,0.684017598628998,0.849656224250793
2008,YR2008,Luxembourg,LUX,1.9571373462677,1.61668634414673,1.51193952560425,1.78934144973755,1.54557907581329
2008,YR2008,"Macao SAR, China",MAC,0.431776791810989,1.01344287395477,0.479434996843338,0.457685977220535,0.0831067636609077
2008,YR2008,Madagascar,MDG,-0.266752243041992,-0.684332251548767,-0.469336181879044,-0.455655753612518,-0.326152890920639
2008,YR2008,Malawi,MWI,-0.445902675390244,-0.586309432983398,-0.0610706247389317,-0.117958433926105,-0.246654763817787
2008,YR2008,Malaysia,MYS,-0.090506412088871,1.05022716522217,0.108542367815971,0.247283861041069,-0.563192903995514
2008,YR2008,Maldives,MDV,-0.819709837436676,-0.214934408664703,-0.164438739418983,-0.171761319041252,-0.301234483718872
2008,YR2008,Mali,MLI,-0.537264764308929,-0.785017490386963,0.209998890757561,-0.319483637809753,0.202510952949524
2008,YR2008,Malta,MLT,0.987337589263916,1.27120995521545,1.27317667007446,1.6136599779129,1.24973607063293
2008,YR2008,Marshall Islands,MHL,-0.764792680740356,-1.28048145771027,1.01208281517029,0.790415227413177,1.18814706802368
2008,YR2008,Martinique,MTQ,0.797165334224701,0.755960941314697,0.592086017131805,0.847226142883301,0.525152504444122
2008,YR2008,Mauritania,MRT,-0.785068154335022,-1.00329864025116,-0.643881678581238,-1.16015195846558,-0.94266402721405
2008,YR2008,Mauritius,MUS,0.440310746431351,0.825089991092682,0.890551447868347,0.938418507575989,0.863871872425079
2008,YR2008,Mexico,MEX,-0.309849888086319,0.16068996489048,-0.804012358188629,-0.689283549785614,0.134927570819855
2008,YR2008,"Micronesia, Fed. Sts.",FSM,-0.21752493083477,-0.510507524013519,1.16868185997009,0.506980240345001,1.08604216575623
2008,YR2008,Moldova,MDA,-0.634429693222046,-0.784430801868439,-0.267933160066605,-0.424041241407394,-0.307182461023331
2008,YR2008,Monaco,MCO,..,..,1.0290766954422,0.901979088783264,0.971235871315002
2008,YR2008,Mongolia,MNG,-0.664763152599335,-0.523842573165894,0.539784848690033,-0.334849029779434,0.268697589635849
2008,YR2008,Montenegro,MNE,-0.239523485302925,-0.0118595063686371,0.767700612545013,-0.0889046341180801,0.23590849339962
2008,YR2008,Morocco,MAR,-0.433665722608566,-0.356555700302124,-0.57127320766449,-0.385672748088837,-0.758323967456818
2008,YR2008,Mozambique,MOZ,-0.487182706594467,-0.55720442533493,0.383096486330032,-0.616658091545105,-0.0727424472570419
2008,YR2008,Myanmar,MMR,-1.61574602127075,-1.54291808605194,-1.09180378913879,-1.54207372665405,-2.20797920227051
2008,YR2008,Namibia,NAM,0.641149759292603,0.336545199155808,1.20101487636566,0.437859296798706,0.450895994901657
2008,YR2008,Nauru,NRU,-0.328292846679688,-0.437905967235565,1.01208281517029,0.365038484334946,1.08235323429108
2008,YR2008,Nepal,NPL,-0.81800764799118,-0.815914392471313,-1.83428740501404,-0.669306337833405,-0.496126413345337
2008,YR2008,Netherlands,NLD,2.1027684211731,1.68715620040894,0.86355197429657,1.74962913990021,1.48308551311493
2008,YR2008,Netherlands Antilles,ANT,1.27677536010742,0.755960941314697,1.11250960826874,0.720139503479004,0.525152504444122
2008,YR2008,New Zealand,NZL,2.29752516746521,1.66906487941742,1.16264343261719,1.85065972805023,1.47838854789734
2008,YR2008,Nicaragua,NIC,-0.768929600715637,-0.917955815792084,-0.222542554140091,-0.808183550834656,-0.367741048336029
2008,YR2008,Niger,NER,-0.730393648147583,-0.734765291213989,-0.670321345329285,-0.680911064147949,-0.441894054412842
2008,YR2008,Nigeria,NGA,-0.900948941707611,-0.987497508525848,-1.86071193218231,-1.03830480575562,-0.735603809356689
2008,YR2008,Niue,NIU,..,..,..,..,..
2008,YR2008,North Macedonia,MKD,-0.211421355605125,-0.0898382440209389,-0.29572057723999,-0.32037752866745,0.195739969611168
2008,YR2008,Norway,NOR,1.89187574386597,1.83281362056732,1.28543448448181,1.95778656005859,1.54803907871246
2008,YR2008,Oman,OMN,0.506844520568848,0.393369615077972,0.92218691110611,0.586111426353455,-1.07074284553528
2008,YR2008,Pakistan,PAK,-0.899149179458618,-0.73821085691452,-2.5730094909668,-0.97261369228363,-0.838403463363647
2008,YR2008,Palau,PLW,-0.328292846679688,-0.606421053409576,1.01208281517029,0.77113288640976,1.21700000762939
2008,YR2008,Panama,PAN,-0.101286359131336,0.118165627121925,-0.0977801457047462,-0.203979909420013,0.600690960884094
2008,YR2008,Papua New Guinea,PNG,-1.1764702796936,-0.697395861148834,-0.61021226644516,-0.916235208511353,0.0103012612089515
2008,YR2008,Paraguay,PRY,-0.979693531990051,-0.870992124080658,-0.727450251579285,-0.910835206508636,-0.115736693143845
2008,YR2008,Peru,PER,-0.206874340772629,-0.431019514799118,-0.892661690711975,-0.730335593223572,0.152134746313095
2008,YR2008,Philippines,PHL,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.550221860408783,-0.138752609491348
2008,YR2008,Poland,POL,0.452767491340637,0.462065756320953,0.911096274852753,0.550622165203094,0.953482151031494
2008,YR2008,Portugal,PRT,1.05923020839691,1.0773845911026,0.987546324729919,1.01124441623688,1.20186388492584
2008,YR2008,Puerto Rico,PRI,0.407875597476959,0.593963444232941,0.264064759016037,0.537432789802551,1.15002512931824
2008,YR2008,Qatar,QAT,0.932359039783478,0.614897131919861,1.11487662792206,0.670135021209717,-1.02059841156006
2008,YR2008,Reunion,REU,0.797165334224701,1.01344287395477,0.441606163978577,0.847226142883301,1.18822109699249
2008,YR2008,Romania,ROU,-0.18621614575386,-0.357895225286484,0.180609092116356,-0.0155702503398061,0.514151155948639
2008,YR2008,Russian Federation,RUS,-1.12522864341736,-0.416781842708588,-0.749933898448944,-1.01145589351654,-0.870993554592133
2008,YR2008,Rwanda,RWA,0.108792886137962,-0.222209960222244,-0.327669590711594,-0.472401887178421,-1.31189203262329
2008,YR2008,Samoa,WSM,0.259912490844727,0.206054359674454,1.09782683849335,0.851571798324585,0.575985312461853
2008,YR2008,San Marino,SMR,..,..,1.01208281517029,0.901979088783264,1.18814706802368
2008,YR2008,Sao Tome and Principe,STP,-0.293066412210464,-0.736189842224121,0.175346195697784,-0.494799554347992,0.18475578725338
2008,YR2008,Saudi Arabia,SAU,-0.0146756879985332,-0.109230503439903,-0.336524426937103,0.0687283277511597,-1.72997355461121
2008,YR2008,Senegal,SEN,-0.500159680843353,-0.21551288664341,-0.148591339588165,-0.280423700809479,-0.213503494858742
2008,YR2008,Serbia,SRB,-0.30246177315712,-0.249734953045845,-0.542712986469269,-0.491749674081802,0.281703680753708
2008,YR2008,Seychelles,SYC,0.562798917293549,0.723360240459442,0.7489093542099,0.360625088214874,-0.00513157015666366
2008,YR2008,Sierra Leone,SLE,-0.978874683380127,-1.15404140949249,-0.239808902144432,-0.944533824920654,-0.141638219356537
2008,YR2008,Singapore,SGP,2.23161792755127,2.46965980529785,1.34467613697052,1.59489285945892,-0.33483549952507
2008,YR2008,Slovak Republic,SVK,0.312199145555496,0.849099040031433,1.0821361541748,0.527956008911133,0.935453057289124
2008,YR2008,Slovenia,SVN,0.93939745426178,1.11381042003632,1.14937436580658,1.00784969329834,1.0173647403717
2008,YR2008,Solomon Islands,SLB,-0.354255259037018,-1.00724422931671,0.206393554806709,-0.633352220058441,0.0204279962927103
2008,YR2008,Somalia,SOM,-1.8487343788147,-2.29601812362671,-3.28051733970642,-2.59087705612183,-1.89333081245422
2008,YR2008,South Africa,ZAF,0.153828725218773,0.332178503274918,0.049528993666172,0.00541776139289141,0.575648128986359
2008,YR2008,South Sudan,SSD,..,..,..,..,..
2008,YR2008,Spain,ESP,1.17877197265625,0.912503182888031,-0.383085459470749,1.18374812602997,1.18532562255859
2008,YR2008,Sri Lanka,LKA,-0.218608349561691,-0.12021116912365,-1.79859554767609,-0.000771665305364877,-0.464874476194382
2008,YR2008,St. Kitts and Nevis,KNA,1.27677536010742,1.27092468738556,0.920431792736053,0.95227187871933,1.07647836208344
2008,YR2008,St. Lucia,LCA,1.3077244758606,0.791182458400726,0.640764355659485,0.912249743938446,1.22206425666809
2008,YR2008,St. Vincent and the Grenadines,VCT,1.12754082679749,0.791182458400726,0.800574362277985,0.965724766254425,1.06916379928589
2008,YR2008,Sudan,SDN,-1.42751383781433,-1.28207445144653,-2.48534822463989,-1.44502377510071,-1.64158809185028
2008,YR2008,Suriname,SUR,-0.0272660758346319,-0.129181608557701,0.0996380820870399,-0.234130024909973,0.60561341047287
2008,YR2008,Sweden,SWE,2.21141076087952,1.94697892665863,1.12833654880524,1.91915678977966,1.52016663551331
2008,YR2008,Switzerland,CHE,2.10857200622559,2.02759099006653,1.22224521636963,1.80470788478851,1.51682984828949
2008,YR2008,Syrian Arab Republic,SYR,-1.07074987888336,-0.520741939544678,-0.339036047458649,-0.721992611885071,-1.72432065010071
2008,YR2008,"Taiwan, China",TWN,0.514258146286011,1.12119853496552,0.841073274612427,0.776667714118958,0.715358555316925
2008,YR2008,Tajikistan,TJK,-1.18693053722382,-1.09022438526154,-0.830599308013916,-1.29554963111877,-1.35568141937256
2008,YR2008,Tanzania,TZA,-0.416348159313202,-0.53019917011261,-0.228933870792389,-0.35524570941925,-0.166212573647499
2008,YR2008,Thailand,THA,-0.440627247095108,0.156943961977959,-1.27209329605103,-0.159740418195724,-0.529666900634766
2008,YR2008,Timor-Leste,TLS,-0.65031909942627,-1.06599092483521,-0.798321664333344,-1.05070447921753,0.217161998152733
2008,YR2008,Togo,TGO,-0.975757539272308,-1.4815468788147,-0.168963000178337,-0.833383977413177,-0.988219559192657
2008,YR2008,Tonga,TON,-0.679467141628265,-0.447413116693497,0.281706720590591,0.106922201812267,-0.0302958749234676
2008,YR2008,Trinidad and Tobago,TTO,-0.0788561478257179,0.230824679136276,-0.117300540208817,-0.225084587931633,0.533641874790192
2008,YR2008,Tunisia,TUN,-0.165581718087196,0.306298166513443,0.0998212322592735,0.0795686021447182,-1.35054492950439
2008,YR2008,Turkiye,TUR,0.115325570106506,0.289960533380508,-0.823874354362488,0.0228446871042252,-0.0412864089012146
2008,YR2008,Turkmenistan,TKM,-1.39833152294159,-1.40183234214783,0.537688016891479,-1.45997738838196,-2.10970687866211
2008,YR2008,Tuvalu,TUV,-0.21752493083477,-0.577143430709839,1.33847212791443,0.977942824363709,0.801951885223389
2008,YR2008,Uganda,UGA,-0.840163767337799,-0.620234608650208,-0.875740170478821,-0.344882220029831,-0.509934663772583
2008,YR2008,Ukraine,UKR,-0.862514138221741,-0.787461042404175,0.0425143949687481,-0.703015565872192,0.0906661003828049
2008,YR2008,United Arab Emirates,ARE,1.07145047187805,0.898490905761719,0.696017920970917,0.417219996452332,-0.9123814702034
2008,YR2008,United Kingdom,GBR,1.66890430450439,1.63480663299561,0.492879867553711,1.69664943218231,1.32102286815643
2008,YR2008,United States,USA,1.43763339519501,1.60507559776306,0.582659542560577,1.62871420383453,1.14426684379578
2008,YR2008,Uruguay,URY,1.34595167636871,0.541956722736359,0.845082819461823,0.613664507865906,1.06214451789856
2008,YR2008,Uzbekistan,UZB,-1.06285727024078,-0.899454832077026,-1.20710647106171,-1.17363584041595,-2.10014271736145
2008,YR2008,Vanuatu,VUT,0.357458859682083,-0.282920986413956,1.18549370765686,0.509779751300812,0.478367477655411
2008,YR2008,"Venezuela, RB",VEN,-1.14442372322083,-1.14979684352875,-1.31243884563446,-1.63578140735626,-0.752219378948212
2008,YR2008,Vietnam,VNM,-0.711532890796661,-0.199574172496796,0.165260821580887,-0.464453905820847,-1.49671363830566
2008,YR2008,Virgin Islands (U.S.),VIR,0.797165334224701,1.27092468738556,0.500850796699524,0.847226142883301,0.746175408363342
2008,YR2008,West Bank and Gaza,PSE,-0.440319508314133,-1.27346467971802,-1.99042999744415,-0.758877277374268,-0.862080752849579
2008,YR2008,"Yemen, Rep.",YEM,-0.797573387622833,-0.894583106040955,-2.01279425621033,-0.984243035316467,-1.2209724187851
2008,YR2008,Zambia,ZMB,-0.389601320028305,-0.761386632919312,0.472572863101959,-0.404740959405899,-0.161100178956985
2008,YR2008,Zimbabwe,ZWE,-1.34883809089661,-1.54632294178009,-1.21233808994293,-1.79150533676147,-1.54903090000153
2009,YR2009,France,FRA,1.4299693107605,1.47705447673798,0.512012898921967,1.44575703144073,1.24453508853912
2009,YR2009,Afghanistan,AFG,-1.55229878425598,-1.50775218009949,-2.71142148971558,-1.87611877918243,-1.37549519538879
2009,YR2009,Albania,ALB,-0.545270919799805,-0.255941480398178,-0.0451405122876167,-0.49437016248703,0.141477331519127
2009,YR2009,Algeria,DZA,-0.614938259124756,-0.534546136856079,-1.19691348075867,-0.82556688785553,-1.03841888904572
2009,YR2009,American Samoa,ASM,0.347466081380844,0.497974842786789,0.945724666118622,1.1250547170639,0.963811635971069
2009,YR2009,Andorra,AND,1.3177649974823,1.53620111942291,1.29713952541351,1.21778512001038,1.32293725013733
2009,YR2009,Angola,AGO,-1.39776611328125,-0.945070207118988,-0.34759184718132,-1.23628926277161,-1.12613534927368
2009,YR2009,Anguilla,AIA,1.3177649974823,1.53620111942291,0.868718087673187,1.39318251609802,0.963811635971069
2009,YR2009,Antigua and Barbuda,ATG,1.3177649974823,0.497974842786789,0.721793532371521,0.972667455673218,0.589427828788757
2009,YR2009,Argentina,ARG,-0.445475101470947,-0.294032037258148,-0.234854578971863,-0.694468080997467,0.280091494321823
2009,YR2009,Armenia,ARM,-0.621459662914276,-0.0268956422805786,0.227863356471062,-0.468710690736771,-0.876420259475708
